"event_id","event_consumer_id","event_mortgage_id","event_created_date","event_alias"
"c103f8e3-f82d-4786-a76b-b24d8414f01a","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","subtopic_read"
"5d2eecbc-1e2c-43ab-879d-cfbbcce58a89","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","subtopic_read"
"35de78ca-e131-4a12-9abf-0bcd3433452a","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","subtopic_read"
"355de8a1-deb6-40af-b938-99f502a4de19","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","subtopic_read"
"a1dd5df6-d6f9-4f18-8388-4b8c1c475676","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","subtopic_read"
"16820e32-33d1-45b8-adb4-f6328e04ed4c","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","subtopic_read"
"d4186873-af40-44b5-8c7a-a510a1c9e52a","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","subtopic_read"
"11e9ab6c-4aba-4b74-bba5-959fdb1d7d88","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","subtopic_read"
"2ab21ba6-8f67-43ff-bdd0-48e2610ef9c4","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","subtopic_read"
"89b1967a-5596-48f8-9090-2a7203734e37","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","subtopic_read"
"8517f697-219d-4283-9dc2-db06f61e3eec","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","subtopic_read"
"80498fd1-d44d-4ebb-b436-85e601a116f6","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","subtopic_read"
"2a0eed61-c5ec-4c9e-9aa7-85fa75d895b8","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","logged_in"
"adf6c88a-816b-43c5-8eb5-e2c3c53a76f8","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","email_clicked"
"d1c07286-477d-49be-ab9a-b7917ff18767","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","logged_in"
"ef07040e-1e8d-4fef-b80d-bf450425da75","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","email_clicked"
"e43296c0-8d82-4407-b813-89e986b45d9d","a6a66876-ccb1-49f3-b92c-936ec7344676","","2025-03-03","subtopic_read"
"3ed030c9-fa07-4262-b9b1-8f3e23e9be25","3b7faee8-8490-47eb-9e24-d045be2dca1e","","2025-03-04","email_clicked"
"25807f8d-0880-49c9-b9bd-252cb2a35c6d","3b7faee8-8490-47eb-9e24-d045be2dca1e","f9230da5-263f-4cbc-9b7f-255c761d545a","2025-03-04","email_sent"
"4f62428a-aa40-4a8c-86be-fabb38e0e87f","a9c4d630-615f-4bb1-903e-f23142e2abec","8c448a30-9b85-49f0-9cdc-e8952c192f85","2025-03-04","email_sent"
"84471c10-d1a5-499f-ba34-69a4086505a2","f966f6d0-60ef-48f0-930e-fb9da42052da","0a43f6f3-682f-4d7c-9c7e-03d148f5b695","2025-03-04","email_sent"
"3c46a07a-da76-4835-8951-fa5e303b9b7e","fadba4fc-44da-4716-af82-fedeede52963","c0996dd0-658f-40b8-8a58-3f5b91aa71ff","2025-03-04","email_sent"
"62462a72-f007-4274-949d-951fb1e1d8ad","ead11538-4b23-4515-8b1c-5da5cfbe27ae","0bc40c91-80f4-40b5-af20-0769bcec5933","2025-03-04","email_sent"
"6b733a5b-82d8-46bf-b993-622b43dbb3c9","42107bea-f702-4975-9feb-1e789807fc37","6c69f644-38bd-40cf-a44a-ce32ddf28e6d","2025-03-04","email_sent"
"f013a998-5504-47d7-9157-7e6cb8a34a13","3b7faee8-8490-47eb-9e24-d045be2dca1e","","2025-03-04","subtopic_read"
"7e2f8555-5b6e-4910-8c61-db5c413e6e98","371dda7c-81a5-4479-b3de-e6a49c170f0f","073eb80a-4b1f-4b3f-a470-7523fb3fe181","2025-03-04","email_sent"
"a144e4cb-b882-4954-b671-64ee46db60e7","3b7faee8-8490-47eb-9e24-d045be2dca1e","","2025-03-04","subtopic_read"
"c5005782-a523-443c-8431-07ec54c3b99c","3b55a81a-2005-4feb-aac4-6b843f5059eb","01027304-0543-49d9-955f-0f0553c56aa4","2025-03-04","email_sent"
"66a3797a-8554-427a-bbeb-174f52a4cb1a","473aa46f-7328-425c-8d6d-a3c389d6713b","","2025-03-04","email_clicked"
"508d90bc-2220-4dd4-9e06-6dc2c9885ffe","473aa46f-7328-425c-8d6d-a3c389d6713b","e0f1dbdb-d0d8-4369-8540-18b9abe47c0e","2025-03-04","email_sent"
"79eb692c-2ab9-4f8b-974d-254e046b4280","3b7faee8-8490-47eb-9e24-d045be2dca1e","","2025-03-04","logged_in"
"c8ca93e9-0874-402e-909b-2a0d8ed42baa","3b7faee8-8490-47eb-9e24-d045be2dca1e","","2025-03-04","subtopic_read"
"e1561dce-64eb-470f-8b90-e64cad407a97","3b7faee8-8490-47eb-9e24-d045be2dca1e","","2025-03-04","subtopic_read"
"ac5a7461-d5b0-4409-b8a0-515e120ee4a6","24b0eeee-12ba-44bb-ba7a-7668996363b6","07d77919-6807-4502-92a1-1041ec505b0c","2025-03-04","email_sent"
"79089833-aaa2-44e0-9cef-deb95eeff5ec","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","f6f73b0a-bbf6-4cfc-9be7-bc228359d50f","2025-03-04","email_sent"
"1407f2dd-375d-4b3e-8cb3-fdc08a73e8bc","8b2e3ac9-97df-4a5d-9e6b-3bfb4dfaa8b4","ddfeab6c-6bca-4906-a05b-1ed8249597ff","2025-03-04","email_sent"
"a0eced8e-f437-4c33-b498-622cbaa110fb","6d3c7143-04c2-4ca0-8be4-6329ffd948cd","0a274b4a-86a7-4b68-8cd6-72ff3cbfb7ed","2025-03-04","email_sent"
"a23709f3-9fcb-4b7c-8dd2-7cbe90ac6e07","67010ed3-730c-4477-b99a-46682390783e","ed226e37-debd-4250-b966-a51081a107f3","2025-03-04","email_sent"
"24ed66d0-6c68-4266-b3fe-5f216e591d73","6ebff7f8-e3ac-45aa-8c71-b5922a273af0","d191e681-ca9b-4c5b-813a-ddb58eea6f9d","2025-03-04","email_sent"
"50941555-9e42-4dde-b1c7-1cca44919673","6ed838b0-082c-4855-8434-11261816bce1","0878eb49-cb1a-46b6-a8ae-c8c0a3d2637a","2025-03-04","email_sent"
"a0fba13f-b9ab-4b11-935e-dab1f4257394","6aa1afd3-ef01-4a54-9526-2a93cd55d7a5","93deed8b-dca7-4e3a-ada6-78ff72b2cd20","2025-03-04","email_sent"
"3245dca8-605f-46ac-a8d8-c6d3c5b7aa52","92a40904-1069-4f57-85cc-a12fcb41556a","","2025-03-04","logged_in"
"1030dd95-aed0-4036-87ce-fdda5715026a","92a40904-1069-4f57-85cc-a12fcb41556a","","2025-03-04","email_clicked"
"88f19b4e-1634-4493-a178-f9288e5faf75","92a40904-1069-4f57-85cc-a12fcb41556a","","2025-03-04","email_clicked"
"f5c7161e-bb65-40e4-b70c-f0273d6fd2d1","473aa46f-7328-425c-8d6d-a3c389d6713b","","2025-03-04","intent"
"0b3f2eb4-eccb-48ae-a484-b0ef46270c85","473aa46f-7328-425c-8d6d-a3c389d6713b","","2025-03-04","intent"
"1d3b74db-fdf6-413a-81ac-026584a64e4d","473aa46f-7328-425c-8d6d-a3c389d6713b","","2025-03-04","logged_in"
"5fa47d7b-a439-4373-aa4a-29993a2608b5","473aa46f-7328-425c-8d6d-a3c389d6713b","","2025-03-04","email_clicked"
"8aa67bae-e432-4ef7-8a6e-6e37c4192b45","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","subtopic_read"
"4524e802-4dc0-4e5e-b524-d2ae3f9fd709","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","subtopic_read"
"a73e1ed3-33c3-4981-ac33-3dcda9cb9e1e","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","subtopic_read"
"93e0f75c-817f-4f47-8225-a67baebb9c30","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","subtopic_read"
"f1acf32b-2203-4af1-b0bc-eef2cdeabd2f","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","subtopic_read"
"9cc56f78-8836-48cf-ab1d-fc83769b9ea2","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","subtopic_read"
"66365ed5-092f-49a4-afca-de2b121011a5","ead11538-4b23-4515-8b1c-5da5cfbe27ae","","2025-03-04","email_clicked"
"f32dd6e8-3819-4d17-bf8a-2dee0a4a13db","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","subtopic_read"
"510fa8a9-033e-413e-bc15-31a82b773fdc","ead11538-4b23-4515-8b1c-5da5cfbe27ae","","2025-03-04","logged_in"
"0cd0c99c-b6ef-4001-9d09-bf5b9196714a","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"282d63a2-1c1c-4a8a-8a18-2edbbda6d4d1","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","subtopic_read"
"a0087577-d2b2-41eb-b6cc-a4ffa786f06b","ead11538-4b23-4515-8b1c-5da5cfbe27ae","","2025-03-04","email_clicked"
"8986087e-d800-479b-aff5-3ded8966096a","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","subtopic_read"
"5127014b-613a-43fa-975f-da2ec71726ef","f966f6d0-60ef-48f0-930e-fb9da42052da","","2025-03-04","logged_in"
"6da48c34-2f16-4489-9ea7-805aa3214693","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","subtopic_read"
"d3cae1c0-fb7c-4b47-9bcf-b4241bc06368","f966f6d0-60ef-48f0-930e-fb9da42052da","","2025-03-04","email_clicked"
"846372ab-e29a-42fa-b264-09058c420c54","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"a3419684-8dbe-4508-8d1b-e77d395add88","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","subtopic_read"
"c80015c8-a988-411b-903a-b8bde3da0e29","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","subtopic_read"
"2e14c8af-5b61-4727-aa07-685653220783","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"4caa1596-c099-41ee-b790-64c7f4435d17","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"667b6b5a-6eb5-4770-a106-d3b2862c17ea","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"04c3b321-3eb8-46ac-bee4-c75aa13b9df7","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"3f09392e-57c3-4acd-8171-6aa8a64c7a24","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","logged_in"
"ae7cb326-190e-44c1-8f2e-1c6b4976dff8","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","email_clicked"
"965986b5-a2ab-434b-b466-6d1cc47c120e","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","logged_in"
"094f4cde-b25e-4e57-be48-dc7d2ae7d171","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"41c73c88-fe91-48dd-98a1-558777b25b55","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"096af772-0164-4a47-96bc-d069b5511667","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"a52f8bba-6461-4f22-924a-37a989bfacd4","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"4a319031-a5e1-4dd8-959d-8ae5ff34b51f","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"b2e8f859-c067-4bf0-9b69-7b6043c54b7d","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"ae49fdae-d9e3-4a1f-9ccd-a2dc635cb2d4","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"5de3bef7-be72-4df5-b06e-60491178b380","e3f49cce-f5da-42b4-98f6-94fbc4f807bd","","2025-03-04","subtopic_read"
"5943aae9-2a56-48cb-b940-35ce1100d677","cc0f3203-2330-495b-8b14-4249627af63f","","2025-03-04","subtopic_read"
"576a5282-5d4e-45e2-a1db-52d617612786","ad8a034e-7fce-4d9d-b84d-fed8bdb60c0c","","2025-03-04","subtopic_read"
"63bbeca1-ac66-4050-867d-a7a3ced4b175","ad8a034e-7fce-4d9d-b84d-fed8bdb60c0c","","2025-03-04","subtopic_read"
"90583fa1-15b4-4359-b072-69f30ad801b8","ad8a034e-7fce-4d9d-b84d-fed8bdb60c0c","","2025-03-04","subtopic_read"
"f58a0425-1811-4302-aee1-7742c4275a09","ad8a034e-7fce-4d9d-b84d-fed8bdb60c0c","","2025-03-04","subtopic_read"
"c4afd74a-8891-4bea-80ae-fba6a58f5fe7","ad8a034e-7fce-4d9d-b84d-fed8bdb60c0c","","2025-03-04","subtopic_read"
"6b71c2ee-dbb4-425a-a2a0-68b53b3a451c","ad8a034e-7fce-4d9d-b84d-fed8bdb60c0c","","2025-03-04","subtopic_read"
"959aa100-adf9-4ed3-a977-333891d19b66","ad8a034e-7fce-4d9d-b84d-fed8bdb60c0c","","2025-03-04","subtopic_read"
"0c1b2b76-01fd-4cea-88aa-c09d28117c81","ad8a034e-7fce-4d9d-b84d-fed8bdb60c0c","","2025-03-04","logged_in"
"f237ed15-a957-4c8c-a9c6-c2e9cb7b4e42","f90c0c20-3aed-4dc7-8069-511a615888de","","2025-03-04","logged_in"
"daf29601-e672-4ebe-b797-372e42ebf040","f90c0c20-3aed-4dc7-8069-511a615888de","","2025-03-04","email_clicked"
"a35b6489-e05e-4aae-a199-ede821a2fd37","ad8a034e-7fce-4d9d-b84d-fed8bdb60c0c","","2025-03-04","subtopic_read"
"b7f471b3-c932-4ef1-bfbe-48c869f1d5e5","ad8a034e-7fce-4d9d-b84d-fed8bdb60c0c","","2025-03-04","subtopic_read"
"d3858a2e-dba9-42b7-bcc2-190407180e4f","ad8a034e-7fce-4d9d-b84d-fed8bdb60c0c","","2025-03-04","subtopic_read"
"3663f0d0-3279-4dd3-b545-74347b9ad662","ad8a034e-7fce-4d9d-b84d-fed8bdb60c0c","","2025-03-04","subtopic_read"
"4018a804-cc67-461a-9776-d23ba037efdf","67010ed3-730c-4477-b99a-46682390783e","","2025-03-04","subtopic_read"
"c5b2b0d3-763e-4dbd-b2f5-f4dd39ca89ea","67010ed3-730c-4477-b99a-46682390783e","","2025-03-04","subtopic_read"
"d9e983b6-5c5d-4f1a-98a5-2d2c988a3e55","67010ed3-730c-4477-b99a-46682390783e","","2025-03-04","subtopic_read"
"76eac331-3c6a-4767-bf7f-9d2de8b7fa2a","67010ed3-730c-4477-b99a-46682390783e","","2025-03-04","email_clicked"
"76c6a4b3-5845-4eb1-be6c-5ec8d3684867","67010ed3-730c-4477-b99a-46682390783e","","2025-03-04","email_clicked"
"190d2119-c9e1-493a-8e69-d8335fc369a6","67010ed3-730c-4477-b99a-46682390783e","","2025-03-04","subtopic_read"
"c677f9d7-e17d-43b7-86e2-48c840e7118f","67010ed3-730c-4477-b99a-46682390783e","","2025-03-04","subtopic_read"
"3b9e074d-bc08-40e7-a09e-b19db68065d1","67010ed3-730c-4477-b99a-46682390783e","","2025-03-04","subtopic_read"
"d0018c23-c118-45ba-b806-7409d34f1284","67010ed3-730c-4477-b99a-46682390783e","","2025-03-04","subtopic_read"
"2b509ce9-cb4d-4b96-a01f-2468bfad81aa","67010ed3-730c-4477-b99a-46682390783e","","2025-03-04","logged_in"
"ffc2b1ed-0bc0-4ce0-bf28-951fc66f6ff8","67010ed3-730c-4477-b99a-46682390783e","","2025-03-04","email_clicked"
"cbc58876-9baf-46f5-98c3-a52d37d17519","ac4e4a99-8190-43cf-9aa0-42124e0cf13e","ca58f3e6-8a7d-4ad4-a010-d7911454690b","2025-03-05","email_sent"
"16ec5ff4-e69d-45e4-9d83-d0031e3429b4","2fd52ec5-ac39-4a47-b2b6-d1a455c9f78d","","2025-03-05","email_clicked"
"6ff54fd0-391f-406a-aaf8-681d2f803b04","2fd52ec5-ac39-4a47-b2b6-d1a455c9f78d","","2025-03-05","logged_in"
"71936a9d-bda7-459c-a478-790ddb3f2d5b","2fd52ec5-ac39-4a47-b2b6-d1a455c9f78d","","2025-03-05","email_clicked"
"4472697c-d0e0-4d21-b0f6-13019aa2942e","2fd52ec5-ac39-4a47-b2b6-d1a455c9f78d","","2025-03-05","email_clicked"
"e7489852-96f2-4a11-9cf9-3debd4b9a01d","2fd52ec5-ac39-4a47-b2b6-d1a455c9f78d","","2025-03-05","logged_in"
"8bf0c81a-58b5-42f6-937b-1a790c24c4e4","03f4e673-3af6-4ec7-bb48-179f42aacb6a","","2025-03-05","intent"
"a6ee8782-c366-4c5a-afb7-ec499a56ca49","03f4e673-3af6-4ec7-bb48-179f42aacb6a","","2025-03-05","intent"
"eb8efc0b-1660-4731-97bb-79754c6e6b6b","03f4e673-3af6-4ec7-bb48-179f42aacb6a","","2025-03-05","logged_in"
"f8333eed-663b-4b7b-9eb6-5b3566872d52","22cd0d34-1b58-4012-b02f-af93ca5e79c9","80e8abfe-751a-4bc4-af39-1575215b7c80","2025-03-06","email_sent"
"a4c3f428-5bd7-4916-bfb3-28ae024bc0f4","497eb5a3-d395-46c3-9b39-4547da9e7ba7","80e8abfe-751a-4bc4-af39-1575215b7c80","2025-03-06","email_sent"
"c7d11a6f-33a1-4355-bb39-f1913c2eca02","bc9f66a9-49cb-4c17-b151-7433b4916f76","","2025-03-06","logged_in"
"4f4f91fd-01f7-4443-ab0f-30ad485c369e","bc9f66a9-49cb-4c17-b151-7433b4916f76","","2025-03-06","subtopic_read"
"3f7fe6d4-aace-40be-8c57-f6a7008ed1c6","bc9f66a9-49cb-4c17-b151-7433b4916f76","","2025-03-06","subtopic_read"
"5a920957-3365-407c-9b9a-cef1a5ddb81e","bc9f66a9-49cb-4c17-b151-7433b4916f76","","2025-03-06","subtopic_read"
"0aecac63-4853-4d94-ab16-4fa904b97885","bc9f66a9-49cb-4c17-b151-7433b4916f76","","2025-03-06","subtopic_read"
"ae918d9f-2aba-4943-a079-59ad90a0c142","bc9f66a9-49cb-4c17-b151-7433b4916f76","","2025-03-06","logged_in"
"e68c1bca-8b21-48b2-a7bf-99c7ddc5fe00","bc9f66a9-49cb-4c17-b151-7433b4916f76","","2025-03-06","subtopic_read"
"4d088f5a-5823-4529-9dbc-10f6be8bf8b9","bc9f66a9-49cb-4c17-b151-7433b4916f76","","2025-03-06","subtopic_read"
"434f07c9-7e2d-4993-a664-c78866ad1a3e","bc9f66a9-49cb-4c17-b151-7433b4916f76","","2025-03-06","subtopic_read"
"370138f1-47d0-45a2-871b-f7bae65c30cd","bc9f66a9-49cb-4c17-b151-7433b4916f76","","2025-03-06","subtopic_read"
"6e814d41-2092-48c4-a6d7-74da247fb087","bc9f66a9-49cb-4c17-b151-7433b4916f76","","2025-03-06","subtopic_read"
"ab6d1c98-c114-42f7-8f12-6fd8b4aa3ca3","bc9f66a9-49cb-4c17-b151-7433b4916f76","","2025-03-06","subtopic_read"
"c9fad0e8-4a9f-44cd-a5da-309265b7cbb9","bc9f66a9-49cb-4c17-b151-7433b4916f76","","2025-03-06","subtopic_read"
"3d62ff89-64cb-4442-8c09-f6e3b8249cb5","9e092f5d-c8f6-4b3e-9be1-741e61b7643e","","2025-03-06","logged_in"
"55708ec5-f6a3-44d7-afb9-5d3cbb0381e7","9e092f5d-c8f6-4b3e-9be1-741e61b7643e","","2025-03-06","email_clicked"
"95e0b0e4-11eb-4fb6-b1f3-6e0c38b5151b","9e092f5d-c8f6-4b3e-9be1-741e61b7643e","","2025-03-06","intent"
"00b5c742-f760-4f4e-a32c-f0438197d9d6","9e092f5d-c8f6-4b3e-9be1-741e61b7643e","","2025-03-06","intent"
"4397fd16-2244-441f-bb0d-d6cecc099ea9","2ce75e9b-8363-4851-ac65-b72a6cc0b932","","2025-03-06","logged_in"
"4d0a25f5-f149-476f-b858-cb570b53977c","2ce75e9b-8363-4851-ac65-b72a6cc0b932","","2025-03-06","email_clicked"
"283a2354-2caf-444f-b457-17c9d5a5c759","5f4eb9de-81e7-481d-b174-d9a9c6429908","09f239ff-ea0c-48d9-9c6a-c9556a5f8f1f","2025-03-10","email_sent"
"2c804692-d009-4b6b-9efc-1ad236748766","7cdba031-c499-4ac7-9eb0-853132205706","4fb7f84e-f4fa-4a7f-a99d-6d06a4a6855a","2025-03-10","email_sent"
"01de5cf2-7d45-4904-805b-93f2d0961be4","1434f5f5-d04b-4f94-93cb-a9d8c15ce98d","019d1259-8720-4f5f-8913-38c8a0dbe0f4","2025-03-10","email_sent"
"ba9bf44d-f6b5-4fe9-9d12-2eec08b0352b","7d5ce850-a10d-4dc3-8a12-7c7a6a737f7f","ee0a6811-b1af-4058-bc91-7f9ddba3e1db","2025-03-10","email_sent"
"3df82743-3bdd-40b0-9e7a-d60e5dbefcf2","2e392008-831a-4324-b2a7-0b17bf55a6c6","b588de99-9274-400b-aa22-f384e37abab9","2025-03-10","email_sent"
"b25cc07f-40cb-4c44-bfed-df176f068814","737d6841-3b80-447d-9bc1-7cd7f8328aa0","00fa7892-aa58-4ed0-83fb-8497849688c8","2025-03-10","email_sent"
"dcabf6dc-eb2c-496d-ae29-84434232ebe8","1e45ba01-e193-43b3-8081-a2417a6df704","0578bc6b-5c2c-4f7b-9402-1dcdf80524a8","2025-03-10","email_sent"
"35410295-3747-4316-b347-1c503c25c0f8","7e1e37f7-beed-4f62-96e8-eb43b818adf4","00940126-fffb-46f5-ae55-bf6468dd84e8","2025-03-10","email_sent"
"2a26529d-a4d2-40d3-9cbe-0be6a29a8aec","f794d433-33cd-4196-a4a9-19dbecb11070","058d6c85-23dc-448e-9a71-63cc78912d06","2025-03-10","email_sent"
"ac4d7e11-324a-41c8-88c9-6e37999e26a3","fc2bbc42-0235-40c5-bf0c-ac1be21d8a5b","30bda7e1-5302-4ca3-b0dd-bdd57ef74af3","2025-03-10","email_sent"
"0fb396cc-acee-48f6-bd18-5abf2f73cfe0","ecdf2b37-d60d-44be-86b8-77e25ea3ae3f","8bd8a77f-1bad-4b8f-84ac-6a0fab2a07b5","2025-03-10","email_sent"
"1f599502-6368-420b-bde1-da0e25331a19","e9e8f0da-b5b8-4fbb-bbe7-dfb0b370d7ca","38a6cb97-04ff-4b81-b89f-e600461995cc","2025-03-10","email_sent"
"54efe40c-7333-421c-8587-82cec6a5c57d","4c918ea3-6412-40c3-b631-c47dd6feab3c","f52537ff-0ea3-47bb-92a6-b736fe0786c4","2025-03-10","email_sent"
"8865033d-6b98-4174-a9ca-008bcfc5bf3e","35aa6e14-f39b-4767-8a46-3bb79f037b43","","2025-03-10","logged_in"
"88647baf-275c-4c2b-957c-c2d0807dcc50","35aa6e14-f39b-4767-8a46-3bb79f037b43","","2025-03-10","email_clicked"
"718f1abe-4e49-4722-9b27-406c95aed7b2","35aa6e14-f39b-4767-8a46-3bb79f037b43","a5cc8246-9ca1-48d6-b28e-f862eea34599","2025-03-10","email_sent"
"3dd0a515-496a-405b-a0bc-b7226879af12","4c87efa4-57a4-4e5b-b050-d8edf92ecb24","4dfe41fa-e187-45bc-9a19-01057191043f","2025-03-10","email_sent"
"622c2eed-05d3-4674-ba07-adc8be0b2f27","3c085818-0834-48e2-bd41-42cd44264555","0380340e-3d53-4e72-8d65-e25d1075d60f","2025-03-10","email_sent"
"f7e456cd-6c19-4150-ac04-38cc64c763e6","3ef53c92-2168-4286-beed-8e3ad9ec0f67","efdea68c-992b-48fe-9b11-9ae6835218d1","2025-03-10","email_sent"
"156def3a-716b-452e-b900-a4fb990d8c89","3ef53c92-2168-4286-beed-8e3ad9ec0f67","efdea68c-992b-48fe-9b11-9ae6835218d1","2025-03-10","email_sent"
"35c23e9b-4e0a-4a31-88ab-faea5a95eded","35aa6e14-f39b-4767-8a46-3bb79f037b43","","2025-03-10","email_clicked"
"7fc341c7-24dd-480c-9f68-86cb14994063","b1f791ef-1f6d-421c-80ad-b00a048c6738","237b38bc-68f5-470b-bc5a-f6e415fb1599","2025-03-10","email_sent"
"57c12c00-ce22-4a0d-bd33-66acf3164237","989af459-59f7-460d-84d5-0310d3b8dedd","b4acdd11-a0d4-4620-93e0-69d318f98126","2025-03-10","email_sent"
"152c96f5-28d8-4515-98eb-123868175d36","35aa6e14-f39b-4767-8a46-3bb79f037b43","","2025-03-10","logged_in"
"426de68e-f6d4-477b-8c0d-de20ad491f5a","ad8a034e-7fce-4d9d-b84d-fed8bdb60c0c","0155209f-09a9-4f44-9657-ac2f368484f9","2025-03-10","email_sent"
"3432647c-1ea8-418f-9f1d-bd03ee0f79e8","35aa6e14-f39b-4767-8a46-3bb79f037b43","","2025-03-10","email_clicked"
"2d02b92b-e76c-4a46-95bf-80be812e6b39","35aa6e14-f39b-4767-8a46-3bb79f037b43","","2025-03-10","email_clicked"
"b12926e7-5382-40a1-a791-b7dce80f02d5","365e9b4c-8972-4998-84c9-48fd0f544262","","2025-03-10","email_clicked"
"c70cb757-61a9-4f02-8d65-9988d1e28d3f","365e9b4c-8972-4998-84c9-48fd0f544262","","2025-03-10","email_clicked"
"0f25f375-3256-499e-af5a-3af83ce7c019","365e9b4c-8972-4998-84c9-48fd0f544262","","2025-03-10","email_clicked"
"6923a4cb-936b-4f3d-a1b9-e044dbae72da","365e9b4c-8972-4998-84c9-48fd0f544262","","2025-03-10","email_clicked"
"96be17b7-7646-411d-80a2-f0de989a6040","365e9b4c-8972-4998-84c9-48fd0f544262","","2025-03-10","email_clicked"
"26dc1b20-fc65-45b3-945a-a43c0361ffe5","3d70854b-9d01-4ed1-8e72-664b41d493bd","334574ae-92e3-4e6a-a3e1-59b44042dae0","2025-03-10","email_sent"
"d5b6c343-eba2-405e-9710-3b950fba13c3","365e9b4c-8972-4998-84c9-48fd0f544262","","2025-03-10","email_clicked"
"e78d1641-ac40-4422-9e9f-ee39d203bb90","365e9b4c-8972-4998-84c9-48fd0f544262","","2025-03-10","email_clicked"
"6fb0f138-ebb2-43fd-a33d-094dabef7bbb","365e9b4c-8972-4998-84c9-48fd0f544262","5a8fcea6-7e7f-41e8-8386-8819e9a6e501","2025-03-10","email_sent"
"6a31b8a1-6c2a-4b52-a3f2-3ae24246af1e","925c440c-6550-4f2a-8163-d7f4bbaae418","387256f4-cd9d-4f06-82d5-3469eca30689","2025-03-10","email_sent"
"ad7a8797-5576-4d08-929d-771827824b8d","e643fb5a-fc17-4872-a34b-b4b0d282ac33","","2025-03-10","email_sent"
"7bffe6a9-c18e-4293-b6b6-70b6878fec22","bc9f66a9-49cb-4c17-b151-7433b4916f76","38a6cb97-04ff-4b81-b89f-e600461995cc","2025-03-10","email_sent"
"cd5870b6-a328-484c-b84b-b98925d16c46","e12efece-d25a-48b7-8fe7-9e4d8b4933fc","","2025-03-10","intent"
"cb109b0f-1afd-408b-a558-befd5938ff4d","e12efece-d25a-48b7-8fe7-9e4d8b4933fc","","2025-03-10","intent"
"072a02e0-66ff-48ca-ad9c-b5d621322c0b","e12efece-d25a-48b7-8fe7-9e4d8b4933fc","","2025-03-10","logged_in"
"15d7d476-400a-4dc5-9344-6e59e80f01b3","e12efece-d25a-48b7-8fe7-9e4d8b4933fc","","2025-03-10","email_clicked"
"fd49e536-d1a0-48f5-8b89-018a6ca01a50","e12efece-d25a-48b7-8fe7-9e4d8b4933fc","","2025-03-10","email_clicked"
